time;VehTrStby;speed
2.010000;1.00;0.00
2.020000;1.00;0.00
2.030000;1.00;0.00
2.040000;1.00;0.00
2.050000;1.00;0.00
2.060000;1.00;0.00
2.070000;1.00;0.00
2.080000;1.00;0.00
2.090000;1.00;0.00
2.100000;1.00;0.00
2.110000;1.00;0.00
2.120000;1.00;0.00
2.130000;1.00;0.00
2.140000;1.00;0.00
2.150000;1.00;0.00
2.160000;1.00;0.00
2.170000;1.00;0.00
2.180000;1.00;0.00
2.190000;1.00;0.00
2.200000;1.00;0.00
2.210000;1.00;0.00
2.220000;1.00;0.00
2.230000;1.00;0.00
2.240000;1.00;0.00
2.250000;1.00;0.00
2.260000;1.00;0.00
2.270000;1.00;0.00
2.280000;1.00;0.00
2.290000;1.00;0.00
2.300000;1.00;0.00
2.310000;1.00;0.00
2.320000;1.00;0.00
2.330000;1.00;0.00
2.340000;1.00;0.00
2.350000;1.00;0.00
2.360000;1.00;0.00
2.370000;1.00;0.00
2.380000;1.00;0.00
2.390000;1.00;0.00
2.400000;1.00;0.00
2.410000;1.00;0.00
2.420000;1.00;0.00
2.430000;1.00;0.00
2.440000;1.00;0.00
2.450000;1.00;0.00
2.460000;1.00;0.00
2.470000;1.00;0.00
2.480000;1.00;0.00
2.490000;1.00;0.00
2.500000;1.00;0.00
2.510000;1.00;0.00
2.520000;1.00;0.00
2.530000;1.00;0.00
2.540000;1.00;0.00
2.550000;1.00;0.00
2.560000;1.00;0.00
2.570000;1.00;0.00
2.580000;1.00;0.00
2.590000;1.00;0.00
2.600000;1.00;0.00
2.610000;1.00;0.00
2.620000;1.00;0.00
2.630000;1.00;0.00
2.640000;1.00;0.00
2.650000;1.00;0.00
2.660000;1.00;0.00
2.670000;1.00;0.00
2.680000;1.00;0.00
2.690000;1.00;0.00
2.700000;1.00;0.00
2.710000;1.00;0.00
2.720000;1.00;0.00
2.730000;1.00;0.00
2.740000;1.00;0.00
2.750000;1.00;0.00
2.760000;1.00;0.00
2.770000;1.00;0.00
2.780000;1.00;0.00
2.790000;1.00;0.00
2.800000;1.00;0.00
2.810000;1.00;0.00
2.820000;1.00;0.00
2.830000;1.00;0.00
2.840000;1.00;0.00
2.850000;1.00;0.00
2.860000;1.00;0.00
2.870000;1.00;0.00
2.880000;1.00;0.00
2.890000;1.00;0.00
2.900000;1.00;0.00
2.910000;1.00;0.00
2.920000;1.00;0.00
2.930000;1.00;0.00
2.940000;1.00;0.00
2.950000;1.00;0.00
2.960000;1.00;0.00
2.970000;1.00;0.00
2.980000;1.00;0.00
2.990000;1.00;0.00
3.000000;1.00;0.00
3.010000;1.00;0.00
3.020000;1.00;0.00
3.030000;1.00;0.00
3.040000;1.00;0.00
3.050000;1.00;0.00
3.060000;1.00;0.00
3.070000;1.00;0.00
3.080000;1.00;0.00
3.090000;1.00;0.00
3.100000;1.00;0.00
3.110000;1.00;0.00
3.120000;1.00;0.00
3.130000;1.00;0.00
3.140000;1.00;0.00
3.150000;1.00;0.00
3.160000;1.00;0.00
3.170000;1.00;0.00
3.180000;1.00;0.00
3.190000;1.00;0.00
3.200000;1.00;0.00
3.210000;1.00;0.00
3.220000;1.00;0.00
3.230000;1.00;0.00
3.240000;1.00;0.00
3.250000;1.00;0.00
3.260000;1.00;0.00
3.270000;1.00;0.00
3.280000;1.00;0.05
3.290000;1.00;0.13
3.300000;1.00;0.21
3.310000;1.00;0.29
3.320000;1.00;0.37
3.330000;1.00;0.45
3.340000;1.00;0.53
3.350000;1.00;0.61
3.360000;1.00;0.69
3.370000;1.00;0.77
3.380000;1.00;0.85
3.390000;1.00;0.92
3.400000;1.00;1.00
3.410000;1.00;1.08
3.420000;1.00;1.16
3.430000;1.00;1.24
3.440000;1.00;1.32
3.450000;1.00;1.40
3.460000;1.00;1.48
3.470000;1.00;1.56
3.480000;1.00;1.64
3.490000;1.00;1.72
3.500000;1.00;1.79
3.510000;1.00;1.87
3.520000;1.00;1.95
3.530000;1.00;2.03
3.540000;1.00;2.11
3.550000;1.00;2.19
3.560000;1.00;2.27
3.570000;1.00;2.34
3.580000;1.00;2.42
3.590000;1.00;2.50
3.600000;1.00;2.58
3.610000;1.00;2.66
3.620000;1.00;2.74
3.630000;1.00;2.81
3.640000;1.00;2.89
3.650000;1.00;2.97
3.660000;1.00;3.05
3.670000;1.00;3.13
3.680000;1.00;3.20
3.690000;1.00;3.28
3.700000;1.00;3.36
3.710000;1.00;3.44
3.720000;1.00;3.52
3.730000;1.00;3.59
3.740000;1.00;3.67
3.750000;1.00;3.75
3.760000;1.00;3.83
3.770000;1.00;3.90
3.780000;1.00;3.98
3.790000;1.00;4.06
3.800000;1.00;4.14
3.810000;1.00;4.21
3.820000;1.00;4.29
3.830000;1.00;4.37
3.840000;1.00;4.44
3.850000;1.00;4.52
3.860000;1.00;4.60
3.870000;1.00;4.67
3.880000;1.00;4.75
3.890000;1.00;4.83
3.900000;1.00;4.90
3.910000;1.00;4.98
3.920000;1.00;5.06
3.930000;1.00;5.13
3.940000;1.00;5.21
3.950000;1.00;5.29
3.960000;1.00;5.36
3.970000;1.00;5.44
3.980000;1.00;5.52
3.990000;1.00;5.59
4.000000;1.00;5.67
4.010000;1.00;5.75
4.020000;1.00;5.82
4.030000;1.00;5.90
4.040000;1.00;5.97
4.050000;1.00;6.05
4.060000;1.00;6.13
4.070000;1.00;6.20
4.080000;1.00;6.28
4.090000;1.00;6.35
4.100000;1.00;6.43
4.110000;1.00;6.51
4.120000;1.00;6.58
4.130000;1.00;6.66
4.140000;1.00;6.73
4.150000;1.00;6.81
4.160000;1.00;6.88
4.170000;1.00;6.96
4.180000;1.00;7.03
4.190000;1.00;7.11
4.200000;1.00;7.18
4.210000;1.00;7.26
4.220000;1.00;7.33
4.230000;1.00;7.41
4.240000;1.00;7.48
4.250000;1.00;7.56
4.260000;1.00;7.63
4.270000;1.00;7.71
4.280000;1.00;7.78
4.290000;1.00;7.86
4.300000;1.00;7.93
4.310000;1.00;8.01
4.320000;1.00;8.08
4.330000;1.00;8.16
4.340000;1.00;8.23
4.350000;1.00;8.31
4.360000;1.00;8.38
4.370000;1.00;8.46
4.380000;1.00;8.53
4.390000;1.00;8.60
4.400000;1.00;8.68
4.410000;1.00;8.75
4.420000;1.00;8.83
4.430000;1.00;8.90
4.440000;1.00;8.97
4.450000;1.00;9.05
4.460000;1.00;9.12
4.470000;1.00;9.20
4.480000;1.00;9.27
4.490000;1.00;9.34
4.500000;1.00;9.42
4.510000;1.00;9.49
4.520000;1.00;9.57
4.530000;1.00;9.64
4.540000;1.00;9.71
4.550000;1.00;9.79
4.560000;1.00;9.86
4.570000;1.00;9.93
4.580000;1.00;10.01
4.590000;1.00;10.08
4.600000;1.00;10.15
4.610000;1.00;10.23
4.620000;1.00;10.30
4.630000;1.00;10.37
4.640000;1.00;10.45
4.650000;1.00;10.52
4.660000;1.00;10.59
4.670000;1.00;10.66
4.680000;1.00;10.74
4.690000;1.00;10.81
4.700000;1.00;10.88
4.710000;1.00;10.96
4.720000;1.00;11.03
4.730000;1.00;11.10
4.740000;1.00;11.17
4.750000;1.00;11.25
4.760000;1.00;11.32
4.770000;1.00;11.39
4.780000;1.00;11.46
4.790000;1.00;11.54
4.800000;1.00;11.61
4.810000;1.00;11.68
4.820000;1.00;11.75
4.830000;1.00;11.82
4.840000;1.00;11.90
4.850000;1.00;11.97
4.860000;1.00;12.04
4.870000;1.00;12.11
4.880000;1.00;12.18
4.890000;1.00;12.26
4.900000;1.00;12.33
4.910000;1.00;12.40
4.920000;1.00;12.47
4.930000;1.00;12.54
4.940000;1.00;12.61
4.950000;1.00;12.69
4.960000;1.00;12.76
4.970000;1.00;12.83
4.980000;1.00;12.90
4.990000;1.00;12.97
5.000000;1.00;13.04
5.010000;1.00;13.11
5.020000;1.00;13.19
5.030000;1.00;13.26
5.040000;1.00;13.33
5.050000;1.00;13.40
5.060000;1.00;13.47
5.070000;1.00;13.54
5.080000;1.00;13.61
5.090000;1.00;13.68
5.100000;1.00;13.75
5.110000;1.00;13.82
5.120000;1.00;13.90
5.130000;1.00;13.97
5.140000;1.00;14.04
5.150000;1.00;14.11
5.160000;1.00;14.18
5.170000;1.00;14.25
5.180000;1.00;14.32
5.190000;1.00;14.39
5.200000;1.00;14.46
5.210000;1.00;14.53
5.220000;1.00;14.60
5.230000;1.00;14.67
5.240000;1.00;14.74
5.250000;1.00;14.81
5.260000;1.00;14.88
5.270000;1.00;14.95
5.280000;1.00;15.02
5.290000;1.00;15.09
5.300000;1.00;15.16
5.310000;1.00;15.23
5.320000;1.00;15.30
5.330000;1.00;15.37
5.340000;1.00;15.44
5.350000;1.00;15.51
5.360000;1.00;15.58
5.370000;1.00;15.65
5.380000;1.00;15.72
5.390000;1.00;15.79
5.400000;1.00;15.86
5.410000;1.00;15.93
5.420000;1.00;16.00
5.430000;1.00;16.07
5.440000;1.00;16.14
5.450000;1.00;16.20
5.460000;1.00;16.27
5.470000;1.00;16.34
5.480000;1.00;16.41
5.490000;1.00;16.48
5.500000;1.00;16.55
5.510000;1.00;16.62
5.520000;1.00;16.69
5.530000;1.00;16.76
5.540000;1.00;16.83
5.550000;1.00;16.89
5.560000;1.00;16.96
5.570000;1.00;17.03
5.580000;1.00;17.10
5.590000;1.00;17.17
5.600000;1.00;17.24
5.610000;1.00;17.31
5.620000;1.00;17.37
5.630000;1.00;17.44
5.640000;1.00;17.51
5.650000;1.00;17.58
5.660000;1.00;17.65
5.670000;1.00;17.72
5.680000;1.00;17.78
5.690000;1.00;17.85
5.700000;1.00;17.92
5.710000;1.00;17.99
5.720000;1.00;18.06
5.730000;1.00;18.12
5.740000;1.00;18.19
5.750000;1.00;18.26
5.760000;1.00;18.33
5.770000;1.00;18.40
5.780000;1.00;18.46
5.790000;1.00;18.53
5.800000;1.00;18.60
5.810000;1.00;18.67
5.820000;1.00;18.73
5.830000;1.00;18.80
5.840000;1.00;18.87
5.850000;1.00;18.94
5.860000;1.00;19.00
5.870000;1.00;19.07
5.880000;1.00;19.14
5.890000;1.00;19.20
5.900000;1.00;19.27
5.910000;1.00;19.34
5.920000;1.00;19.41
5.930000;1.00;19.47
5.940000;1.00;19.54
5.950000;1.00;19.61
5.960000;1.00;19.67
5.970000;1.00;19.74
5.980000;1.00;19.81
5.990000;1.00;19.87
6.000000;1.00;19.94
6.010000;1.00;20.01
6.020000;1.00;20.07
6.030000;1.00;20.14
6.040000;1.00;20.21
6.050000;1.00;20.27
6.060000;1.00;20.34
6.070000;1.00;20.41
6.080000;1.00;20.47
6.090000;1.00;20.54
6.100000;1.00;20.61
6.110000;1.00;20.67
6.120000;1.00;20.74
6.130000;1.00;20.80
6.140000;1.00;20.87
6.150000;1.00;20.94
6.160000;1.00;21.00
6.170000;1.00;21.07
6.180000;1.00;21.13
6.190000;1.00;21.20
6.200000;1.00;21.27
6.210000;1.00;21.33
6.220000;1.00;21.40
6.230000;1.00;21.46
6.240000;1.00;21.53
6.250000;1.00;21.59
6.260000;1.00;21.66
6.270000;1.00;21.73
6.280000;1.00;21.79
6.290000;1.00;21.86
6.300000;1.00;21.92
6.310000;1.00;21.99
6.320000;1.00;22.05
6.330000;1.00;22.12
6.340000;1.00;22.18
6.350000;1.00;22.25
6.360000;1.00;22.31
6.370000;1.00;22.38
6.380000;1.00;22.44
6.390000;1.00;22.51
6.400000;1.00;22.57
6.410000;1.00;22.64
6.420000;1.00;22.70
6.430000;1.00;22.77
6.440000;1.00;22.83
6.450000;1.00;22.90
6.460000;1.00;22.96
6.470000;1.00;23.03
6.480000;1.00;23.09
6.490000;1.00;23.16
6.500000;1.00;23.22
6.510000;1.00;23.29
6.520000;1.00;23.35
6.530000;1.00;23.41
6.540000;1.00;23.48
6.550000;1.00;23.54
6.560000;1.00;23.61
6.570000;1.00;23.67
6.580000;1.00;23.74
6.590000;1.00;23.80
6.600000;1.00;23.86
6.610000;1.00;23.93
6.620000;1.00;23.99
6.630000;1.00;24.06
6.640000;1.00;24.12
6.650000;1.00;24.18
6.660000;1.00;24.25
6.670000;1.00;24.31
6.680000;1.00;24.38
6.690000;1.00;24.44
6.700000;1.00;24.50
6.710000;1.00;24.57
6.720000;1.00;24.63
6.730000;1.00;24.69
6.740000;1.00;24.76
6.750000;1.00;24.82
6.760000;1.00;24.88
6.770000;1.00;24.95
6.780000;1.00;25.01
6.790000;1.00;25.07
6.800000;1.00;25.14
6.810000;1.00;25.20
6.820000;1.00;25.26
6.830000;1.00;25.33
6.840000;1.00;25.39
6.850000;1.00;25.45
6.860000;1.00;25.52
6.870000;1.00;25.58
6.880000;1.00;25.64
6.890000;1.00;25.71
6.900000;1.00;25.77
6.910000;1.00;25.83
6.920000;1.00;25.89
6.930000;1.00;25.96
6.940000;1.00;26.02
6.950000;1.00;26.08
6.960000;1.00;26.14
6.970000;1.00;26.21
6.980000;1.00;26.27
6.990000;1.00;26.33
7.000000;1.00;26.39
7.010000;1.00;26.46
7.020000;1.00;26.52
7.030000;1.00;26.58
7.040000;1.00;26.64
7.050000;1.00;26.71
7.060000;1.00;26.77
7.070000;1.00;26.83
7.080000;1.00;26.89
7.090000;1.00;26.95
7.100000;1.00;27.02
7.110000;1.00;27.08
7.120000;1.00;27.14
7.130000;1.00;27.20
7.140000;1.00;27.26
7.150000;1.00;27.33
7.160000;1.00;27.39
7.170000;1.00;27.45
7.180000;1.00;27.51
7.190000;1.00;27.57
7.200000;1.00;27.63
7.210000;1.00;27.70
7.220000;1.00;27.76
7.230000;1.00;27.82
7.240000;1.00;27.88
7.250000;1.00;27.94
7.260000;1.00;28.00
7.270000;1.00;28.06
7.280000;1.00;28.13
7.290000;1.00;28.19
7.300000;1.00;28.25
7.310000;1.00;28.31
7.320000;1.00;28.37
7.330000;1.00;28.43
7.340000;1.00;28.49
7.350000;1.00;28.55
7.360000;1.00;28.61
7.370000;1.00;28.67
7.380000;1.00;28.74
7.390000;1.00;28.80
7.400000;1.00;28.86
7.410000;1.00;28.92
7.420000;1.00;28.98
7.430000;1.00;29.04
7.440000;1.00;29.10
7.450000;1.00;29.16
7.460000;1.00;29.22
7.470000;1.00;29.28
7.480000;1.00;29.34
7.490000;1.00;29.40
7.500000;1.00;29.46
7.510000;1.00;29.52
7.520000;1.00;29.58
7.530000;1.00;29.64
7.540000;1.00;29.70
7.550000;1.00;29.76
7.560000;1.00;29.82
7.570000;1.00;29.88
7.580000;1.00;29.94
7.590000;1.00;30.00
7.600000;1.00;30.06
7.610000;1.00;30.12
7.620000;1.00;30.18
7.630000;1.00;30.24
7.640000;1.00;30.30
7.650000;1.00;30.36
7.660000;1.00;30.42
7.670000;1.00;30.48
7.680000;1.00;30.54
7.690000;1.00;30.60
7.700000;1.00;30.66
7.710000;1.00;30.72
7.720000;1.00;30.78
7.730000;1.00;30.84
7.740000;1.00;30.90
7.750000;1.00;30.96
7.760000;1.00;31.02
7.770000;1.00;31.08
7.780000;1.00;31.14
7.790000;1.00;31.20
7.800000;1.00;31.26
7.810000;1.00;31.31
7.820000;1.00;31.37
7.830000;1.00;31.43
7.840000;1.00;31.49
7.850000;1.00;31.55
7.860000;1.00;31.61
7.870000;1.00;31.67
7.880000;1.00;31.73
7.890000;1.00;31.79
7.900000;1.00;31.85
7.910000;1.00;31.90
7.920000;1.00;31.96
7.930000;1.00;32.02
7.940000;1.00;32.08
7.950000;1.00;32.14
7.960000;1.00;32.20
7.970000;1.00;32.26
7.980000;1.00;32.31
7.990000;1.00;32.37
8.000000;1.00;32.43
8.010000;1.00;32.49
8.020000;1.00;32.55
8.030000;1.00;32.61
8.040000;1.00;32.66
8.050000;1.00;32.72
8.060000;1.00;32.78
8.070000;1.00;32.84
8.080000;1.00;32.90
8.090000;1.00;32.96
8.100000;1.00;33.01
8.110000;1.00;33.07
8.120000;1.00;33.13
8.130000;1.00;33.19
8.140000;1.00;33.24
8.150000;1.00;33.30
8.160000;1.00;33.36
8.170000;1.00;33.42
8.180000;1.00;33.48
8.190000;1.00;33.53
8.200000;1.00;33.59
8.210000;1.00;33.65
8.220000;1.00;33.71
8.230000;1.00;33.76
8.240000;1.00;33.82
8.250000;1.00;33.88
8.260000;1.00;33.94
8.270000;1.00;33.99
8.280000;1.00;34.05
8.290000;1.00;34.11
8.300000;1.00;34.17
8.310000;1.00;34.22
8.320000;1.00;34.28
8.330000;1.00;34.34
8.340000;1.00;34.39
8.350000;1.00;34.45
8.360000;1.00;34.51
8.370000;1.00;34.56
8.380000;1.00;34.62
8.390000;1.00;34.68
8.400000;1.00;34.74
8.410000;1.00;34.79
8.420000;1.00;34.85
8.430000;1.00;34.91
8.440000;1.00;34.96
8.450000;1.00;35.02
8.460000;1.00;35.08
8.470000;1.00;35.13
8.480000;1.00;35.19
8.490000;1.00;35.25
8.500000;1.00;35.30
8.510000;1.00;35.36
8.520000;1.00;35.41
8.530000;1.00;35.47
8.540000;1.00;35.53
8.550000;1.00;35.58
8.560000;1.00;35.64
8.570000;1.00;35.70
8.580000;1.00;35.75
8.590000;1.00;35.81
8.600000;1.00;35.86
8.610000;1.00;35.92
8.620000;1.00;35.98
8.630000;1.00;36.03
8.640000;1.00;36.09
8.650000;1.00;36.14
8.660000;1.00;36.20
8.670000;1.00;36.26
8.680000;1.00;36.31
8.690000;1.00;36.37
8.700000;1.00;36.42
8.710000;1.00;36.48
8.720000;1.00;36.54
8.730000;1.00;36.59
8.740000;1.00;36.65
8.750000;1.00;36.70
8.760000;1.00;36.76
8.770000;1.00;36.81
8.780000;1.00;36.87
8.790000;1.00;36.92
8.800000;1.00;36.98
8.810000;1.00;37.03
8.820000;1.00;37.09
8.830000;1.00;37.15
8.840000;1.00;37.20
8.850000;1.00;37.26
8.860000;1.00;37.31
8.870000;1.00;37.37
8.880000;1.00;37.42
8.890000;1.00;37.48
8.900000;1.00;37.53
8.910000;1.00;37.59
8.920000;1.00;37.64
8.930000;1.00;37.70
8.940000;1.00;37.75
8.950000;1.00;37.81
8.960000;1.00;37.86
8.970000;1.00;37.91
8.980000;1.00;37.97
8.990000;1.00;38.02
9.000000;1.00;38.08
9.010000;1.00;38.13
9.020000;1.00;38.19
9.030000;1.00;38.24
9.040000;1.00;38.30
9.050000;1.00;38.35
9.060000;1.00;38.41
9.070000;1.00;38.46
9.080000;1.00;38.51
9.090000;1.00;38.57
9.100000;1.00;38.62
9.110000;1.00;38.68
9.120000;1.00;38.73
9.130000;1.00;38.79
9.140000;1.00;38.84
9.150000;1.00;38.89
9.160000;1.00;38.95
9.170000;1.00;39.00
9.180000;1.00;39.06
9.190000;1.00;39.11
9.200000;1.00;39.16
9.210000;1.00;39.22
9.220000;1.00;39.27
9.230000;1.00;39.33
9.240000;1.00;39.38
9.250000;1.00;39.43
9.260000;1.00;39.49
9.270000;1.00;39.54
9.280000;1.00;39.59
9.290000;1.00;39.65
9.300000;1.00;39.70
9.310000;1.00;39.75
9.320000;1.00;39.81
9.330000;1.00;39.86
9.340000;1.00;39.91
9.350000;1.00;39.97
9.360000;1.00;40.02
9.370000;1.00;40.07
9.380000;1.00;40.13
9.390000;1.00;40.18
9.400000;1.00;40.23
9.410000;1.00;40.29
9.420000;1.00;40.34
9.430000;1.00;40.39
9.440000;1.00;40.45
9.450000;1.00;40.50
9.460000;1.00;40.55
9.470000;1.00;40.61
9.480000;1.00;40.66
9.490000;1.00;40.71
9.500000;1.00;40.76
9.510000;1.00;40.82
9.520000;1.00;40.87
9.530000;1.00;40.92
9.540000;1.00;40.98
9.550000;1.00;41.03
9.560000;1.00;41.08
9.570000;1.00;41.13
9.580000;1.00;41.19
9.590000;1.00;41.24
9.600000;1.00;41.29
9.610000;1.00;41.34
9.620000;1.00;41.40
9.630000;1.00;41.45
9.640000;1.00;41.50
9.650000;1.00;41.55
9.660000;1.00;41.61
9.670000;1.00;41.66
9.680000;1.00;41.71
9.690000;1.00;41.76
9.700000;1.00;41.81
9.710000;1.00;41.87
9.720000;1.00;41.92
9.730000;1.00;41.97
9.740000;1.00;42.02
9.750000;1.00;42.07
9.760000;1.00;42.13
9.770000;1.00;42.18
9.780000;1.00;42.23
9.790000;1.00;42.28
9.800000;1.00;42.33
9.810000;1.00;42.39
9.820000;1.00;42.44
9.830000;1.00;42.49
9.840000;1.00;42.54
9.850000;1.00;42.59
9.860000;1.00;42.64
9.870000;1.00;42.70
9.880000;1.00;42.75
9.890000;1.00;42.80
9.900000;1.00;42.85
9.910000;1.00;42.90
9.920000;1.00;42.95
9.930000;1.00;43.00
9.940000;1.00;43.05
9.950000;1.00;43.11
9.960000;1.00;43.16
9.970000;1.00;43.21
9.980000;1.00;43.26
9.990000;1.00;43.31
10.000000;1.00;43.36
10.010000;1.00;43.41
10.020000;1.00;43.46
10.030000;1.00;43.52
10.040000;1.00;43.57
10.050000;1.00;43.62
10.060000;1.00;43.67
10.070000;1.00;43.72
10.080000;1.00;43.77
10.090000;1.00;43.82
10.100000;1.00;43.87
10.110000;1.00;43.92
10.120000;1.00;43.97
10.130000;1.00;44.02
10.140000;1.00;44.07
10.150000;1.00;44.12
10.160000;1.00;44.18
10.170000;1.00;44.23
10.180000;1.00;44.28
10.190000;1.00;44.33
10.200000;1.00;44.38
10.210000;1.00;44.43
10.220000;1.00;44.48
10.230000;1.00;44.53
10.240000;1.00;44.58
10.250000;1.00;44.63
10.260000;1.00;44.68
10.270000;1.00;44.73
10.280000;1.00;44.78
10.290000;1.00;44.83
10.300000;1.00;44.88
10.310000;1.00;44.93
10.320000;1.00;44.98
10.330000;1.00;45.03
10.340000;1.00;45.08
10.350000;1.00;45.13
10.360000;1.00;45.18
10.370000;1.00;45.23
10.380000;1.00;45.28
10.390000;1.00;45.33
10.400000;1.00;45.38
10.410000;1.00;45.43
10.420000;1.00;45.48
10.430000;1.00;45.53
10.440000;1.00;45.58
10.450000;1.00;45.63
10.460000;1.00;45.68
10.470000;1.00;45.73
10.480000;1.00;45.78
10.490000;1.00;45.83
10.500000;1.00;45.87
10.510000;1.00;45.92
10.520000;1.00;45.97
10.530000;1.00;46.02
10.540000;1.00;46.07
10.550000;1.00;46.12
10.560000;1.00;46.17
10.570000;1.00;46.22
10.580000;1.00;46.27
10.590000;1.00;46.32
10.600000;1.00;46.37
10.610000;1.00;46.42
10.620000;1.00;46.47
10.630000;1.00;46.51
10.640000;1.00;46.56
10.650000;1.00;46.61
10.660000;1.00;46.66
10.670000;1.00;46.71
10.680000;1.00;46.76
10.690000;1.00;46.81
10.700000;1.00;46.86
10.710000;1.00;46.91
10.720000;1.00;46.95
10.730000;1.00;47.00
10.740000;1.00;47.05
